condition_id,test_file,reference_file,heatmap_file,Q,proc_time,Q_subj,part_id_scene
Blog_Blur_l2_100_flat,datasets/AR-DAVID/Blog_Blur_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.633901596069336,14.28847360610962,8.185123,1
Blog_Blur_l2_10_flat,datasets/AR-DAVID/Blog_Blur_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.141151428222656,14.641776323318481,8.143559,1
Blog_Blur_l2_100_leaves,datasets/AR-DAVID/Blog_Blur_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.668342590332031,15.10370421409607,8.547766,1
Blog_Blur_l2_10_leaves,datasets/AR-DAVID/Blog_Blur_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.149022102355957,12.252379417419434,7.954404,1
Blog_Blur_l2_100_noise,datasets/AR-DAVID/Blog_Blur_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.624405860900879,14.195363283157349,7.5715384,1
Blog_Blur_l2_10_noise,datasets/AR-DAVID/Blog_Blur_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.142388343811035,14.67043948173523,7.5668054,1
Blog_Blur_l3_100_flat,datasets/AR-DAVID/Blog_Blur_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.266703605651855,13.953875303268433,6.011435,1
Blog_Blur_l3_10_flat,datasets/AR-DAVID/Blog_Blur_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.733423233032227,15.562100410461426,6.2862353,1
Blog_Blur_l3_100_leaves,datasets/AR-DAVID/Blog_Blur_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.317662239074707,15.634331464767456,5.7636137,1
Blog_Blur_l3_10_leaves,datasets/AR-DAVID/Blog_Blur_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.7420549392700195,14.417554140090942,6.460126,1
Blog_Blur_l3_100_noise,datasets/AR-DAVID/Blog_Blur_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.268159866333008,15.62563419342041,6.100383,1
Blog_Blur_l3_10_noise,datasets/AR-DAVID/Blog_Blur_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.734779357910156,14.31097960472107,5.815504,1
Blog_ColorFringes_l2_100_flat,datasets/AR-DAVID/Blog_ColorFringes_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.194173812866211,16.196707725524902,7.8084106,1
Blog_ColorFringes_l2_10_flat,datasets/AR-DAVID/Blog_ColorFringes_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.5586724281311035,14.879647970199585,7.943652,1
Blog_ColorFringes_l2_100_leaves,datasets/AR-DAVID/Blog_ColorFringes_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.251205444335938,14.732844829559326,7.316698,1
Blog_ColorFringes_l2_10_leaves,datasets/AR-DAVID/Blog_ColorFringes_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.569213390350342,12.540791749954224,7.8619256,1
Blog_ColorFringes_l2_100_noise,datasets/AR-DAVID/Blog_ColorFringes_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.195816040039062,12.764201402664185,7.394612,1
Blog_ColorFringes_l2_10_noise,datasets/AR-DAVID/Blog_ColorFringes_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.560328483581543,12.694886684417725,7.871194,1
Blog_ColorFringes_l3_100_flat,datasets/AR-DAVID/Blog_ColorFringes_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.787403583526611,14.98850679397583,6.3612556,1
Blog_ColorFringes_l3_10_flat,datasets/AR-DAVID/Blog_ColorFringes_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.049605369567871,14.539802074432373,6.4316154,1
Blog_ColorFringes_l3_100_leaves,datasets/AR-DAVID/Blog_ColorFringes_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.855923175811768,15.829909801483154,6.125558,1
Blog_ColorFringes_l3_10_leaves,datasets/AR-DAVID/Blog_ColorFringes_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.0615081787109375,15.523497581481934,5.903845,1
Blog_ColorFringes_l3_100_noise,datasets/AR-DAVID/Blog_ColorFringes_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.789370536804199,12.596607685089111,5.5936265,1
Blog_ColorFringes_l3_10_noise,datasets/AR-DAVID/Blog_ColorFringes_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.051473140716553,14.190811395645142,6.1569695,1
Blog_Contrast_l2_100_flat,datasets/AR-DAVID/Blog_Contrast_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.97273063659668,14.245051860809326,9.848579,1
Blog_Contrast_l2_10_flat,datasets/AR-DAVID/Blog_Contrast_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.951374053955078,12.549964189529419,10.220287,1
Blog_Contrast_l2_100_leaves,datasets/AR-DAVID/Blog_Contrast_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.973700523376465,15.56678295135498,10.274481,1
Blog_Contrast_l2_10_leaves,datasets/AR-DAVID/Blog_Contrast_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.952703475952148,15.214049339294434,9.882345,1
Blog_Contrast_l2_100_noise,datasets/AR-DAVID/Blog_Contrast_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.972761154174805,14.797584295272827,10.179269,1
Blog_Contrast_l2_10_noise,datasets/AR-DAVID/Blog_Contrast_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.95158576965332,13.199534177780151,9.881755,1
Blog_Contrast_l3_100_flat,datasets/AR-DAVID/Blog_Contrast_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.924067497253418,15.517762422561646,10.355648,1
Blog_Contrast_l3_10_flat,datasets/AR-DAVID/Blog_Contrast_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.795145988464355,14.88131594657898,9.955855,1
Blog_Contrast_l3_100_leaves,datasets/AR-DAVID/Blog_Contrast_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.927447319030762,15.550180435180664,9.652766,1
Blog_Contrast_l3_10_leaves,datasets/AR-DAVID/Blog_Contrast_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.80207633972168,13.632502317428589,9.619558,1
Blog_Contrast_l3_100_noise,datasets/AR-DAVID/Blog_Contrast_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.924173355102539,13.88285207748413,10.268403,1
Blog_Contrast_l3_10_noise,datasets/AR-DAVID/Blog_Contrast_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.796259880065918,15.510947704315186,10.186935,1
Blog_Dither_l2_100_flat,datasets/AR-DAVID/Blog_Dither_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.884970664978027,15.939021110534668,10.199404,1
Blog_Dither_l2_10_flat,datasets/AR-DAVID/Blog_Dither_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.802373886108398,16.385177612304688,9.942666,1
Blog_Dither_l2_100_leaves,datasets/AR-DAVID/Blog_Dither_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.890898704528809,13.381345510482788,10.481512,1
Blog_Dither_l2_10_leaves,datasets/AR-DAVID/Blog_Dither_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.804076194763184,19.12091374397278,9.585734,1
Blog_Dither_l2_100_noise,datasets/AR-DAVID/Blog_Dither_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.885143280029297,16.766732931137085,9.5090065,1
Blog_Dither_l2_10_noise,datasets/AR-DAVID/Blog_Dither_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.802642822265625,15.215938568115234,9.9293585,1
Blog_Dither_l3_100_flat,datasets/AR-DAVID/Blog_Dither_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.476946830749512,17.486058712005615,10.353548,1
Blog_Dither_l3_10_flat,datasets/AR-DAVID/Blog_Dither_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.190108299255371,14.808016538619995,9.510544,1
Blog_Dither_l3_100_leaves,datasets/AR-DAVID/Blog_Dither_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.499521255493164,16.267849683761597,9.564182,1
Blog_Dither_l3_10_leaves,datasets/AR-DAVID/Blog_Dither_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.195562362670898,17.02188754081726,8.846323,1
Blog_Dither_l3_100_noise,datasets/AR-DAVID/Blog_Dither_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.477602005004883,14.735068798065186,9.75839,1
Blog_Dither_l3_10_noise,datasets/AR-DAVID/Blog_Dither_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,9.190966606140137,17.875887155532837,9.34894,1
Blog_LSNU_l2_100_flat,datasets/AR-DAVID/Blog_LSNU_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.897072792053223,14.784692525863647,8.855222,1
Blog_LSNU_l2_10_flat,datasets/AR-DAVID/Blog_LSNU_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.143104553222656,14.375211238861084,8.765477,1
Blog_LSNU_l2_100_leaves,datasets/AR-DAVID/Blog_LSNU_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.957521438598633,16.66205620765686,8.450332,1
Blog_LSNU_l2_10_leaves,datasets/AR-DAVID/Blog_LSNU_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.156691551208496,14.525927066802979,9.049562,1
Blog_LSNU_l2_100_noise,datasets/AR-DAVID/Blog_LSNU_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.89883041381836,14.731467723846436,9.126653,1
Blog_LSNU_l2_10_noise,datasets/AR-DAVID/Blog_LSNU_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.145240783691406,14.86697506904602,9.686929,1
Blog_LSNU_l3_100_flat,datasets/AR-DAVID/Blog_LSNU_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.167719841003418,13.734443426132202,8.242932,1
Blog_LSNU_l3_10_flat,datasets/AR-DAVID/Blog_LSNU_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.139589309692383,12.83514142036438,7.682169,1
Blog_LSNU_l3_100_leaves,datasets/AR-DAVID/Blog_LSNU_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.255670547485352,15.580245733261108,8.421524,1
Blog_LSNU_l3_10_leaves,datasets/AR-DAVID/Blog_LSNU_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.157173156738281,13.20767855644226,8.609027,1
Blog_LSNU_l3_100_noise,datasets/AR-DAVID/Blog_LSNU_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.170263290405273,12.823948383331299,9.13381,1
Blog_LSNU_l3_10_noise,datasets/AR-DAVID/Blog_LSNU_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.142352104187012,12.83604383468628,9.089045,1
Blog_WGNU_l2_100_flat,datasets/AR-DAVID/Blog_WGNU_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.567813873291016,15.553365707397461,8.712595,1
Blog_WGNU_l2_10_flat,datasets/AR-DAVID/Blog_WGNU_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.593674659729004,15.749760866165161,7.957596,1
Blog_WGNU_l2_100_leaves,datasets/AR-DAVID/Blog_WGNU_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.647418975830078,15.553329706192017,8.02891,1
Blog_WGNU_l2_10_leaves,datasets/AR-DAVID/Blog_WGNU_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.611025810241699,16.01782774925232,7.9677696,1
Blog_WGNU_l2_100_noise,datasets/AR-DAVID/Blog_WGNU_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.570128440856934,15.537991762161255,8.212486,1
Blog_WGNU_l2_10_noise,datasets/AR-DAVID/Blog_WGNU_Level002.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.596410751342773,14.210285663604736,8.732864,1
Blog_WGNU_l3_100_flat,datasets/AR-DAVID/Blog_WGNU_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.923333168029785,14.94035530090332,7.910187,1
Blog_WGNU_l3_10_flat,datasets/AR-DAVID/Blog_WGNU_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,6.721556663513184,14.507497787475586,7.7755685,1
Blog_WGNU_l3_100_leaves,datasets/AR-DAVID/Blog_WGNU_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,8.026849746704102,14.212953567504883,7.7961936,1
Blog_WGNU_l3_10_leaves,datasets/AR-DAVID/Blog_WGNU_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,6.742109298706055,14.517719745635986,6.999911,1
Blog_WGNU_l3_100_noise,datasets/AR-DAVID/Blog_WGNU_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,7.926342964172363,14.811521053314209,8.027212,1
Blog_WGNU_l3_10_noise,datasets/AR-DAVID/Blog_WGNU_Level003.mp4,datasets/AR-DAVID/Blog_reference_Level001.mp4,,6.7247843742370605,14.260637998580933,7.6843753,1
Caminandes_Blur_l2_100_flat,datasets/AR-DAVID/Caminandes_Blur_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.86235523223877,4.934520483016968,8.151968,2
Caminandes_Blur_l2_10_flat,datasets/AR-DAVID/Caminandes_Blur_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.0484619140625,5.174710273742676,8.584903,2
Caminandes_Blur_l2_100_leaves,datasets/AR-DAVID/Caminandes_Blur_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.916524887084961,4.848958969116211,7.935147,2
Caminandes_Blur_l2_10_leaves,datasets/AR-DAVID/Caminandes_Blur_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.069124221801758,4.5509352684021,9.554604,2
Caminandes_Blur_l2_100_noise,datasets/AR-DAVID/Caminandes_Blur_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.863934516906738,3.992961883544922,8.831413,2
Caminandes_Blur_l2_10_noise,datasets/AR-DAVID/Caminandes_Blur_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.051753997802734,4.308205604553223,8.366633,2
Caminandes_Blur_l3_100_flat,datasets/AR-DAVID/Caminandes_Blur_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.538824081420898,5.055687665939331,7.654854,2
Caminandes_Blur_l3_10_flat,datasets/AR-DAVID/Caminandes_Blur_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,7.603935718536377,4.7858381271362305,7.8278656,2
Caminandes_Blur_l3_100_leaves,datasets/AR-DAVID/Caminandes_Blur_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.602533340454102,4.5776567459106445,7.368511,2
Caminandes_Blur_l3_10_leaves,datasets/AR-DAVID/Caminandes_Blur_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,7.627966403961182,4.635926008224487,8.218392,2
Caminandes_Blur_l3_100_noise,datasets/AR-DAVID/Caminandes_Blur_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.540677070617676,4.559466123580933,7.336395,2
Caminandes_Blur_l3_10_noise,datasets/AR-DAVID/Caminandes_Blur_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,7.607771873474121,4.254738807678223,6.9718995,2
Caminandes_ColorFringes_l2_100_flat,datasets/AR-DAVID/Caminandes_ColorFringes_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.896783828735352,4.592835187911987,8.161425,2
Caminandes_ColorFringes_l2_10_flat,datasets/AR-DAVID/Caminandes_ColorFringes_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,7.983805179595947,4.976938486099243,8.819836,2
Caminandes_ColorFringes_l2_100_leaves,datasets/AR-DAVID/Caminandes_ColorFringes_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.956683158874512,4.057371616363525,7.8821034,2
Caminandes_ColorFringes_l2_10_leaves,datasets/AR-DAVID/Caminandes_ColorFringes_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.003548622131348,4.115693092346191,9.119284,2
Caminandes_ColorFringes_l2_100_noise,datasets/AR-DAVID/Caminandes_ColorFringes_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.898544311523438,4.018774032592773,7.8908095,2
Caminandes_ColorFringes_l2_10_noise,datasets/AR-DAVID/Caminandes_ColorFringes_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,7.986921310424805,4.106507062911987,7.250755,2
Caminandes_ColorFringes_l3_100_flat,datasets/AR-DAVID/Caminandes_ColorFringes_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.349990844726562,3.978078842163086,7.4165807,2
Caminandes_ColorFringes_l3_10_flat,datasets/AR-DAVID/Caminandes_ColorFringes_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,7.278327941894531,4.012984752655029,6.5799875,2
Caminandes_ColorFringes_l3_100_leaves,datasets/AR-DAVID/Caminandes_ColorFringes_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.43018627166748,4.388577461242676,6.603888,2
Caminandes_ColorFringes_l3_10_leaves,datasets/AR-DAVID/Caminandes_ColorFringes_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,7.299352645874023,4.12059473991394,7.1969404,2
Caminandes_ColorFringes_l3_100_noise,datasets/AR-DAVID/Caminandes_ColorFringes_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.352330207824707,3.9980549812316895,6.8482914,2
Caminandes_ColorFringes_l3_10_noise,datasets/AR-DAVID/Caminandes_ColorFringes_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,7.281649589538574,4.073606252670288,6.152656,2
Caminandes_Contrast_l2_100_flat,datasets/AR-DAVID/Caminandes_Contrast_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,9.982501983642578,4.072442531585693,9.995249,2
Caminandes_Contrast_l2_10_flat,datasets/AR-DAVID/Caminandes_Contrast_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,9.64790153503418,4.883846759796143,8.990684,2
Caminandes_Contrast_l2_100_leaves,datasets/AR-DAVID/Caminandes_Contrast_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,9.98543930053711,4.024893045425415,9.303437,2
Caminandes_Contrast_l2_10_leaves,datasets/AR-DAVID/Caminandes_Contrast_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,9.684423446655273,4.091566801071167,10.069403,2
Caminandes_Contrast_l2_100_noise,datasets/AR-DAVID/Caminandes_Contrast_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,9.982596397399902,4.176666975021362,10.194769,2
Caminandes_Contrast_l2_10_noise,datasets/AR-DAVID/Caminandes_Contrast_Level002.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,9.654121398925781,3.9830174446105957,9.331842,2
Caminandes_Contrast_l3_100_flat,datasets/AR-DAVID/Caminandes_Contrast_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,9.895349502563477,4.110903263092041,9.9420595,2
Caminandes_Contrast_l3_10_flat,datasets/AR-DAVID/Caminandes_Contrast_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.745956420898438,4.052787780761719,9.582616,2
Caminandes_Contrast_l3_100_leaves,datasets/AR-DAVID/Caminandes_Contrast_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,9.911080360412598,3.976086378097534,8.63116,2
Caminandes_Contrast_l3_10_leaves,datasets/AR-DAVID/Caminandes_Contrast_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.829035758972168,4.231821298599243,9.601653,2
Caminandes_Contrast_l3_100_noise,datasets/AR-DAVID/Caminandes_Contrast_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,9.895844459533691,4.170809507369995,9.318073,2
Caminandes_Contrast_l3_10_noise,datasets/AR-DAVID/Caminandes_Contrast_Level003.mp4,datasets/AR-DAVID/Caminandes_reference_Level001.mp4,,8.759612083435059,4.044503211975098,7.730224,2
